year,driverId,ConstructorId,number,position,qualifyId,raceId,q1,q2,q3
2021,sainz,ferrari,55,5,Carrera 4,Spanish Grand Prix,1:19.309,1:18.813,1:19.039
2021,ocon,alpine,31,6,Carrera 4,Spanish Grand Prix,1:19.092,1:18.586,1:19.042
2021,norris,mclaren,4,7,Carrera 4,Spanish Grand Prix,1:18.794,1:18.481,1:19.116
2021,leclerc,ferrari,16,8,Carrera 4,Spanish Grand Prix,1:19.373,1:18.769,1:19.306
2021,gasly,alphatauri,10,9,Carrera 4,Spanish Grand Prix,1:19.464,1:19.052,1:19.475
2021,vettel,aston_martin,5,10,Carrera 4,Spanish Grand Prix,1:19.403,1:18.970,1:19.659
2021,russell,williams,63,11,Carrera 4,Spanish Grand Prix,1:19.797,1:19.109,
2021,giovinazzi,alfa,99,12,Carrera 4,Spanish Grand Prix,1:19.410,1:19.216,
2021,alonso,alpine,14,13,Carrera 4,Spanish Grand Prix,1:19.728,1:19.456,
2021,tsunoda,alphatauri,22,14,Carrera 4,Spanish Grand Prix,1:19.684,1:19.463,
2021,raikkonen,alfa,7,15,Carrera 4,Spanish Grand Prix,1:19.748,1:19.812,
2021,ricciardo,mclaren,3,16,Carrera 4,Spanish Grand Prix,1:19.839,,
2021,stroll,aston_martin,18,17,Carrera 4,Spanish Grand Prix,1:19.913,,
2021,latifi,williams,6,18,Carrera 4,Spanish Grand Prix,1:20.285,,
2021,mick_schumacher,haas,47,19,Carrera 4,Spanish Grand Prix,1:20.452,,
2021,mazepin,haas,9,20,Carrera 4,Spanish Grand Prix,1:20.912,,
2021,hamilton,mercedes,44,1,Carrera 5,Monaco Grand Prix,1:18.245,1:17.166,1:16.741
2021,max_verstappen,red_bull,33,2,Carrera 5,Monaco Grand Prix,1:18.090,1:16.922,1:16.777
2021,bottas,mercedes,77,3,Carrera 5,Monaco Grand Prix,1:18.005,1:17.142,1:16.873
2021,leclerc,ferrari,16,4,Carrera 5,Monaco Grand Prix,1:18.041,1:17.717,1:17.510
2021,ocon,alpine,31,5,Carrera 5,Monaco Grand Prix,1:18.281,1:17.743,1:17.580
2021,sainz,ferrari,55,6,Carrera 5,Monaco Grand Prix,1:18.205,1:17.656,1:17.620
2021,ricciardo,mclaren,3,7,Carrera 5,Monaco Grand Prix,1:18.264,1:17.719,1:17.622
2021,perez,red_bull,11,8,Carrera 5,Monaco Grand Prix,1:18.203,1:17.669,1:17.701
2021,norris,mclaren,4,9,Carrera 5,Monaco Grand Prix,1:17.821,1:17.696,1:18.010
2021,alonso,alpine,14,10,Carrera 5,Monaco Grand Prix,1:18.281,1:17.966,1:18.147
2021,stroll,aston_martin,18,11,Carrera 5,Monaco Grand Prix,1:18.241,1:17.974,
2021,gasly,alphatauri,10,12,Carrera 5,Monaco Grand Prix,1:18.190,1:17.982,
2021,vettel,aston_martin,5,13,Carrera 5,Monaco Grand Prix,1:18.289,1:18.079,
2021,giovinazzi,alfa,99,14,Carrera 5,Monaco Grand Prix,1:18.549,1:18.356,
2021,russell,williams,63,15,Carrera 5,Monaco Grand Prix,1:18.445,1:19.154,
2021,tsunoda,alphatauri,22,16,Carrera 5,Monaco Grand Prix,1:18.556,,
2021,raikkonen,alfa,7,17,Carrera 5,Monaco Grand Prix,1:18.917,,
2021,mick_schumacher,haas,47,18,Carrera 5,Monaco Grand Prix,1:19.117,,
2021,latifi,williams,6,19,Carrera 5,Monaco Grand Prix,1:19.219,,
2021,mazepin,haas,9,20,Carrera 5,Monaco Grand Prix,1:19.807,,
2021,leclerc,ferrari,16,1,Carrera 6,Azerbaijan Grand Prix,1:11.113,1:10.597,1:10.346
2021,max_verstappen,red_bull,33,2,Carrera 6,Azerbaijan Grand Prix,1:11.124,1:10.650,1:10.576
2021,bottas,mercedes,77,3,Carrera 6,Azerbaijan Grand Prix,1:10.938,1:10.695,1:10.601
2021,sainz,ferrari,55,4,Carrera 6,Azerbaijan Grand Prix,1:11.324,1:10.806,1:10.611
2021,norris,mclaren,4,5,Carrera 6,Azerbaijan Grand Prix,1:11.321,1:11.031,1:10.620
2021,gasly,alphatauri,10,6,Carrera 6,Azerbaijan Grand Prix,1:11.560,1:11.179,1:10.900
2021,hamilton,mercedes,44,7,Carrera 6,Azerbaijan Grand Prix,1:11.622,1:11.116,1:11.095
2021,vettel,aston_martin,5,8,Carrera 6,Azerbaijan Grand Prix,1:12.078,1:11.309,1:11.419
2021,perez,red_bull,11,9,Carrera 6,Azerbaijan Grand Prix,1:11.644,1:11.019,1:11.573
2021,giovinazzi,alfa,99,10,Carrera 6,Azerbaijan Grand Prix,1:11.658,1:11.409,1:11.779
2021,ocon,alpine,31,11,Carrera 6,Azerbaijan Grand Prix,1:11.740,1:11.486,
2021,ricciardo,mclaren,3,12,Carrera 6,Azerbaijan Grand Prix,1:11.747,1:11.598,
2021,stroll,aston_martin,18,13,Carrera 6,Azerbaijan Grand Prix,1:11.979,1:11.600,
2021,raikkonen,alfa,7,14,Carrera 6,Azerbaijan Grand Prix,1:11.899,1:11.642,
2021,russell,williams,63,15,Carrera 6,Azerbaijan Grand Prix,1:12.016,1:11.830,
2021,tsunoda,alphatauri,22,16,Carrera 6,Azerbaijan Grand Prix,1:12.096,,
2021,alonso,alpine,14,17,Carrera 6,Azerbaijan Grand Prix,1:12.205,,
2021,latifi,williams,6,18,Carrera 6,Azerbaijan Grand Prix,1:12.366,,
2021,mazepin,haas,9,19,Carrera 6,Azerbaijan Grand Prix,1:12.958,,
2021,leclerc,ferrari,16,1,Carrera 7,French Grand Prix,1:42.241,1:41.659,1:41.218
2021,hamilton,mercedes,44,2,Carrera 7,French Grand Prix,1:41.545,1:41.634,1:41.450
2021,max_verstappen,red_bull,33,3,Carrera 7,French Grand Prix,1:41.760,1:41.625,1:41.563
2021,gasly,alphatauri,10,4,Carrera 7,French Grand Prix,1:42.288,1:41.932,1:41.565
2021,sainz,ferrari,55,5,Carrera 7,French Grand Prix,1:42.121,1:41.740,1:41.576
2021,norris,mclaren,4,6,Carrera 7,French Grand Prix,1:42.167,1:41.813,1:41.747
2021,perez,red_bull,11,7,Carrera 7,French Grand Prix,1:41.968,1:41.630,1:41.917
2021,tsunoda,alphatauri,22,8,Carrera 7,French Grand Prix,1:42.521,1:41.654,1:42.211
2021,alonso,alpine,14,9,Carrera 7,French Grand Prix,1:42.934,1:42.195,1:42.327
2021,bottas,mercedes,77,10,Carrera 7,French Grand Prix,1:42.701,1:42.106,1:42.659
2021,vettel,aston_martin,5,11,Carrera 7,French Grand Prix,1:42.460,1:42.224,
2021,ocon,alpine,31,12,Carrera 7,French Grand Prix,1:42.426,1:42.273,
2021,ricciardo,mclaren,3,13,Carrera 7,French Grand Prix,1:42.304,1:42.558,
2021,raikkonen,alfa,7,14,Carrera 7,French Grand Prix,1:42.923,1:42.587,
2021,russell,williams,63,15,Carrera 7,French Grand Prix,1:42.728,1:42.758,
2021,latifi,williams,6,16,Carrera 7,French Grand Prix,1:43.128,,
2021,mick_schumacher,haas,47,17,Carrera 7,French Grand Prix,1:44.158,,
2021,mazepin,haas,9,18,Carrera 7,French Grand Prix,1:44.238,,
2021,stroll,aston_martin,18,19,Carrera 7,French Grand Prix,,,
2021,giovinazzi,alfa,99,20,Carrera 7,French Grand Prix,,,
2021,max_verstappen,red_bull,33,1,Carrera 8,Styrian Grand Prix,1:31.001,1:31.080,1:29.990
2021,hamilton,mercedes,44,2,Carrera 8,Styrian Grand Prix,1:31.237,1:30.788,1:30.248
2021,bottas,mercedes,77,3,Carrera 8,Styrian Grand Prix,1:31.669,1:30.735,1:30.376
2021,perez,red_bull,11,4,Carrera 8,Styrian Grand Prix,1:31.560,1:30.971,1:30.445
2021,sainz,ferrari,55,5,Carrera 8,Styrian Grand Prix,1:32.079,1:31.146,1:30.840
2021,gasly,alphatauri,10,6,Carrera 8,Styrian Grand Prix,1:31.898,1:31.353,1:30.868
2021,leclerc,ferrari,16,7,Carrera 8,Styrian Grand Prix,1:32.209,1:31.567,1:30.987
2021,norris,mclaren,4,8,Carrera 8,Styrian Grand Prix,1:31.733,1:31.542,1:31.252
2021,alonso,alpine,14,9,Carrera 8,Styrian Grand Prix,1:32.158,1:31.549,1:31.340
2021,ricciardo,mclaren,3,10,Carrera 8,Styrian Grand Prix,1:32.181,1:31.615,1:31.382
2021,ocon,alpine,31,11,Carrera 8,Styrian Grand Prix,1:32.139,1:31.736,
2021,vettel,aston_martin,5,12,Carrera 8,Styrian Grand Prix,1:32.132,1:31.767,
2021,giovinazzi,alfa,99,13,Carrera 8,Styrian Grand Prix,1:32.722,1:31.813,
2021,russell,williams,63,14,Carrera 8,Styrian Grand Prix,1:33.060,1:32.065,
2021,mick_schumacher,haas,47,15,Carrera 8,Styrian Grand Prix,1:32.942,,
2021,latifi,williams,6,16,Carrera 8,Styrian Grand Prix,1:33.062,,
2021,raikkonen,alfa,7,17,Carrera 8,Styrian Grand Prix,1:33.354,,
2021,mazepin,haas,9,18,Carrera 8,Styrian Grand Prix,1:33.554,,
2021,stroll,aston_martin,18,19,Carrera 8,Styrian Grand Prix,,,
2021,tsunoda,alphatauri,22,20,Carrera 8,Styrian Grand Prix,,,
2021,max_verstappen,red_bull,33,1,Carrera 9,Austrian Grand Prix,1:04.489,1:04.433,1:03.841
2021,bottas,mercedes,77,2,Carrera 9,Austrian Grand Prix,1:04.537,1:04.443,1:04.035
2021,hamilton,mercedes,44,3,Carrera 9,Austrian Grand Prix,1:04.672,1:04.512,1:04.067
2021,norris,mclaren,4,4,Carrera 9,Austrian Grand Prix,1:04.584,1:04.298,1:04.120
2021,perez,red_bull,11,5,Carrera 9,Austrian Grand Prix,1:04.638,1:04.197,1:04.168
2021,gasly,alphatauri,10,6,Carrera 9,Austrian Grand Prix,1:04.765,1:04.429,1:04.236
2021,leclerc,ferrari,16,7,Carrera 9,Austrian Grand Prix,1:04.745,1:04.646,1:04.472
2021,tsunoda,alphatauri,22,8,Carrera 9,Austrian Grand Prix,1:04.608,1:04.631,1:04.514
2021,alonso,alpine,14,9,Carrera 9,Austrian Grand Prix,1:04.971,1:04.582,1:04.574
2021,stroll,aston_martin,18,10,Carrera 9,Austrian Grand Prix,1:04.821,1:04.663,1:04.708
2021,russell,williams,63,11,Carrera 9,Austrian Grand Prix,1:05.033,1:04.671,
2021,sainz,ferrari,55,12,Carrera 9,Austrian Grand Prix,1:04.859,1:04.800,
2021,ricciardo,mclaren,3,13,Carrera 9,Austrian Grand Prix,1:05.142,1:04.808,
2021,vettel,aston_martin,5,14,Carrera 9,Austrian Grand Prix,1:05.051,1:04.875,
2021,giovinazzi,alfa,99,15,Carrera 9,Austrian Grand Prix,1:05.092,1:04.913,
2021,latifi,williams,6,16,Carrera 9,Austrian Grand Prix,1:05.175,,
2021,ocon,alpine,31,17,Carrera 9,Austrian Grand Prix,1:05.217,,
2021,raikkonen,alfa,7,18,Carrera 9,Austrian Grand Prix,1:05.429,,
2021,mick_schumacher,haas,47,19,Carrera 9,Austrian Grand Prix,1:06.041,,
2021,mazepin,haas,9,20,Carrera 9,Austrian Grand Prix,1:06.192,,
2021,max_verstappen,red_bull,33,1,Carrera 10,British Grand Prix,1:04.249,1:03.927,1:03.720
2021,norris,mclaren,4,2,Carrera 10,British Grand Prix,1:04.345,1:04.415,1:03.768
2021,perez,red_bull,11,3,Carrera 10,British Grand Prix,1:04.833,1:04.483,1:03.990
2021,hamilton,mercedes,44,4,Carrera 10,British Grand Prix,1:04.506,1:04.258,1:04.014
2021,bottas,mercedes,77,5,Carrera 10,British Grand Prix,1:04.563,1:04.376,1:04.049
2021,gasly,alphatauri,10,6,Carrera 10,British Grand Prix,1:04.841,1:04.412,1:04.107
2021,tsunoda,alphatauri,22,7,Carrera 10,British Grand Prix,1:04.967,1:04.518,1:04.273
2021,vettel,aston_martin,5,8,Carrera 10,British Grand Prix,1:04.846,1:04.493,1:04.570
2021,russell,williams,63,9,Carrera 10,British Grand Prix,1:04.907,1:04.553,1:04.591
2021,stroll,aston_martin,18,10,Carrera 10,British Grand Prix,1:04.927,1:04.547,1:04.618
2021,sainz,ferrari,55,11,Carrera 10,British Grand Prix,1:04.596,1:04.559,
2021,leclerc,ferrari,16,12,Carrera 10,British Grand Prix,1:04.906,1:04.600,
2021,ricciardo,mclaren,3,13,Carrera 10,British Grand Prix,1:04.977,1:04.719,
2021,alonso,alpine,14,14,Carrera 10,British Grand Prix,1:04.472,1:04.856,
2021,giovinazzi,alfa,99,15,Carrera 10,British Grand Prix,1:04.782,1:05.083,
2021,raikkonen,alfa,7,16,Carrera 10,British Grand Prix,1:05.009,,
2021,ocon,alpine,31,17,Carrera 10,British Grand Prix,1:05.051,,
2021,latifi,williams,6,18,Carrera 10,British Grand Prix,1:05.195,,
2021,mick_schumacher,haas,47,19,Carrera 10,British Grand Prix,1:05.427,,
2021,mazepin,haas,9,20,Carrera 10,British Grand Prix,1:05.951,,
2021,hamilton,mercedes,44,1,Carrera 11,Hungarian Grand Prix,1:26.786,1:26.023,1:26.134
2021,max_verstappen,red_bull,33,2,Carrera 11,Hungarian Grand Prix,1:26.751,1:26.315,1:26.209
2021,bottas,mercedes,77,3,Carrera 11,Hungarian Grand Prix,1:27.487,1:26.764,1:26.328
2021,leclerc,ferrari,16,4,Carrera 11,Hungarian Grand Prix,1:27.051,1:26.919,1:26.828
2021,perez,red_bull,11,5,Carrera 11,Hungarian Grand Prix,1:27.121,1:27.073,1:26.844
2021,norris,mclaren,4,6,Carrera 11,Hungarian Grand Prix,1:27.444,1:27.220,1:26.897
2021,ricciardo,mclaren,3,7,Carrera 11,Hungarian Grand Prix,1:27.323,1:27.125,1:26.899
2021,russell,williams,63,8,Carrera 11,Hungarian Grand Prix,1:27.671,1:27.080,1:26.971
2021,sainz,ferrari,55,9,Carrera 11,Hungarian Grand Prix,1:27.337,1:26.848,1:27.007
2021,vettel,aston_martin,5,10,Carrera 11,Hungarian Grand Prix,1:27.493,1:27.103,1:27.179
2021,alonso,alpine,14,11,Carrera 11,Hungarian Grand Prix,1:27.580,1:27.245,
2021,gasly,alphatauri,10,12,Carrera 11,Hungarian Grand Prix,1:27.600,1:27.273,
2021,ocon,alpine,31,13,Carrera 11,Hungarian Grand Prix,1:27.415,1:27.340,
2021,giovinazzi,alfa,99,14,Carrera 11,Hungarian Grand Prix,1:27.595,1:27.617,
2021,stroll,aston_martin,18,15,Carrera 11,Hungarian Grand Prix,1:28.017,1:27.665,
2021,tsunoda,alphatauri,22,16,Carrera 11,Hungarian Grand Prix,1:28.043,,
2021,raikkonen,alfa,7,17,Carrera 11,Hungarian Grand Prix,1:28.062,,
2021,latifi,williams,6,18,Carrera 11,Hungarian Grand Prix,1:28.254,,
2021,mick_schumacher,haas,47,19,Carrera 11,Hungarian Grand Prix,1:28.738,,
2021,mazepin,haas,9,20,Carrera 11,Hungarian Grand Prix,1:29.051,,
2021,hamilton,mercedes,44,1,Carrera 12,Belgian Grand Prix,1:16.424,1:16.553,1:15.419
2021,bottas,mercedes,77,2,Carrera 12,Belgian Grand Prix,1:16.569,1:16.702,1:15.734
2021,max_verstappen,red_bull,33,3,Carrera 12,Belgian Grand Prix,1:16.214,1:15.650,1:15.840
2021,perez,red_bull,11,4,Carrera 12,Belgian Grand Prix,1:17.233,1:16.443,1:16.421
2021,gasly,alphatauri,10,5,Carrera 12,Belgian Grand Prix,1:16.874,1:16.394,1:16.483
2021,norris,mclaren,4,6,Carrera 12,Belgian Grand Prix,1:17.081,1:16.385,1:16.489
2021,leclerc,ferrari,16,7,Carrera 12,Belgian Grand Prix,1:17.084,1:16.574,1:16.496
2021,ocon,alpine,31,8,Carrera 12,Belgian Grand Prix,1:17.367,1:16.766,1:16.653
2021,alonso,alpine,14,9,Carrera 12,Belgian Grand Prix,1:17.123,1:16.541,1:16.715
2021,vettel,aston_martin,5,10,Carrera 12,Belgian Grand Prix,1:17.105,1:16.794,1:16.750
2021,ricciardo,mclaren,3,11,Carrera 12,Belgian Grand Prix,1:17.664,1:16.871,
2021,stroll,aston_martin,18,12,Carrera 12,Belgian Grand Prix,1:17.038,1:16.893,
2021,raikkonen,alfa,7,13,Carrera 12,Belgian Grand Prix,1:17.553,1:17.564,
2021,giovinazzi,alfa,99,14,Carrera 12,Belgian Grand Prix,1:17.776,1:17.583,
2021,sainz,ferrari,55,15,Carrera 12,Belgian Grand Prix,1:16.649,,
2021,tsunoda,alphatauri,22,16,Carrera 12,Belgian Grand Prix,1:17.919,,
2021,russell,williams,63,17,Carrera 12,Belgian Grand Prix,1:17.944,,
2021,latifi,williams,6,18,Carrera 12,Belgian Grand Prix,1:18.036,,
2021,mazepin,haas,9,19,Carrera 12,Belgian Grand Prix,1:18.922,,
2021,mick_schumacher,haas,47,20,Carrera 12,Belgian Grand Prix,,,
2021,max_verstappen,red_bull,33,1,Carrera 13,Dutch Grand Prix,1:58.717,1:56.559,1:59.765
2021,russell,williams,63,2,Carrera 13,Dutch Grand Prix,1:59.864,1:56.950,2:00.086
2021,hamilton,mercedes,44,3,Carrera 13,Dutch Grand Prix,1:59.218,1:56.229,2:00.099
2021,ricciardo,mclaren,3,4,Carrera 13,Dutch Grand Prix,2:01.583,1:57.127,2:00.864
2021,vettel,aston_martin,5,5,Carrera 13,Dutch Grand Prix,2:00.175,1:56.814,2:00.935
2021,gasly,alphatauri,10,6,Carrera 13,Dutch Grand Prix,2:00.387,1:56.440,2:01.164
2021,perez,red_bull,11,7,Carrera 13,Dutch Grand Prix,1:59.334,1:56.886,2:02.112
2021,bottas,mercedes,77,8,Carrera 13,Dutch Grand Prix,1:59.870,1:56.295,2:02.502
2021,ocon,alpine,31,9,Carrera 13,Dutch Grand Prix,2:01.824,1:57.354,2:03.513
2021,norris,mclaren,4,10,Carrera 13,Dutch Grand Prix,1:58.301,1:56.025,
2021,leclerc,ferrari,16,11,Carrera 13,Dutch Grand Prix,2:00.728,1:57.721,
2021,latifi,williams,6,12,Carrera 13,Dutch Grand Prix,2:00.966,1:58.056,
2021,sainz,ferrari,55,13,Carrera 13,Dutch Grand Prix,2:01.184,1:58.137,
2021,alonso,alpine,14,14,Carrera 13,Dutch Grand Prix,2:01.653,1:58.205,
2021,stroll,aston_martin,18,15,Carrera 13,Dutch Grand Prix,2:01.597,1:58.231,
2021,giovinazzi,alfa,99,16,Carrera 13,Dutch Grand Prix,2:02.306,,
2021,tsunoda,alphatauri,22,17,Carrera 13,Dutch Grand Prix,2:02.413,,
2021,mick_schumacher,haas,47,18,Carrera 13,Dutch Grand Prix,2:03.973,,
2021,raikkonen,alfa,7,19,Carrera 13,Dutch Grand Prix,2:04.452,,
2021,mazepin,haas,9,20,Carrera 13,Dutch Grand Prix,2:04.939,,
2021,max_verstappen,red_bull,33,1,Carrera 14,Italian Grand Prix,1:10.036,1:09.071,1:08.885
2021,hamilton,mercedes,44,2,Carrera 14,Italian Grand Prix,1:10.114,1:09.726,1:08.923
2021,bottas,mercedes,77,3,Carrera 14,Italian Grand Prix,1:10.219,1:09.769,1:09.222
2021,gasly,alphatauri,10,4,Carrera 14,Italian Grand Prix,1:10.274,1:09.541,1:09.478
2021,leclerc,ferrari,16,5,Carrera 14,Italian Grand Prix,1:09.829,1:09.437,1:09.527
2021,sainz,ferrari,55,6,Carrera 14,Italian Grand Prix,1:10.022,1:09.870,1:09.537
2021,giovinazzi,alfa,99,7,Carrera 14,Italian Grand Prix,1:10.050,1:10.033,1:09.590
2021,ocon,alpine,31,8,Carrera 14,Italian Grand Prix,1:10.179,1:09.919,1:09.933
2021,alonso,alpine,14,9,Carrera 14,Italian Grand Prix,1:10.435,1:10.020,1:09.956
2021,ricciardo,mclaren,3,10,Carrera 14,Italian Grand Prix,1:10.255,1:09.865,1:10.166
2021,russell,williams,63,11,Carrera 14,Italian Grand Prix,1:10.382,1:10.332,
2021,stroll,aston_martin,18,12,Carrera 14,Italian Grand Prix,1:10.438,1:10.367,
2021,norris,mclaren,4,13,Carrera 14,Italian Grand Prix,1:10.489,1:10.406,
2021,latifi,williams,6,14,Carrera 14,Italian Grand Prix,1:10.093,1:11.161,
2021,tsunoda,alphatauri,22,15,Carrera 14,Italian Grand Prix,1:10.462,1:11.314,
2021,perez,red_bull,11,16,Carrera 14,Italian Grand Prix,1:10.530,,
2021,vettel,aston_martin,5,17,Carrera 14,Italian Grand Prix,1:10.731,,
2021,kubica,alfa,88,18,Carrera 14,Italian Grand Prix,1:11.301,,
2021,mick_schumacher,haas,47,19,Carrera 14,Italian Grand Prix,1:11.387,,
2021,mazepin,haas,9,20,Carrera 14,Italian Grand Prix,1:11.875,,
2021,bottas,mercedes,77,1,Carrera 15,Russian Grand Prix,1:20.685,1:20.032,1:19.555
2021,hamilton,mercedes,44,2,Carrera 15,Russian Grand Prix,1:20.543,1:19.936,1:19.651
2021,max_verstappen,red_bull,33,3,Carrera 15,Russian Grand Prix,1:21.035,1:20.229,1:19.966
2021,norris,mclaren,4,4,Carrera 15,Russian Grand Prix,1:20.916,1:20.059,1:19.989
2021,ricciardo,mclaren,3,5,Carrera 15,Russian Grand Prix,1:21.292,1:20.435,1:19.995
2021,gasly,alphatauri,10,6,Carrera 15,Russian Grand Prix,1:21.440,1:20.556,1:20.260
2021,sainz,ferrari,55,7,Carrera 15,Russian Grand Prix,1:21.118,1:20.750,1:20.462
2021,leclerc,ferrari,16,8,Carrera 15,Russian Grand Prix,1:21.219,1:20.767,1:20.510
2021,perez,red_bull,11,9,Carrera 15,Russian Grand Prix,1:21.308,1:20.882,1:20.611
2021,giovinazzi,alfa,99,10,Carrera 15,Russian Grand Prix,1:21.197,1:20.726,1:20.808
2021,vettel,aston_martin,5,11,Carrera 15,Russian Grand Prix,1:21.394,1:20.913,
2021,stroll,aston_martin,18,12,Carrera 15,Russian Grand Prix,1:21.415,1:21.020,
2021,alonso,alpine,14,13,Carrera 15,Russian Grand Prix,1:21.487,1:21.069,
2021,ocon,alpine,31,14,Carrera 15,Russian Grand Prix,1:21.500,1:21.103,
2021,russell,williams,63,15,Carrera 15,Russian Grand Prix,1:21.890,1:21.392,
2021,latifi,williams,6,16,Carrera 15,Russian Grand Prix,1:21.925,,
2021,tsunoda,alphatauri,22,17,Carrera 15,Russian Grand Prix,1:21.973,,
2021,mick_schumacher,haas,47,18,Carrera 15,Russian Grand Prix,1:22.248,,
2021,kubica,alfa,88,19,Carrera 15,Russian Grand Prix,1:22.530,,
2021,mazepin,haas,9,20,Carrera 15,Russian Grand Prix,1:22.716,,
2021,norris,mclaren,4,1,Carrera 16,Turkish Grand Prix,1:47.238,1:45.827,1:41.993
2021,sainz,ferrari,55,2,Carrera 16,Turkish Grand Prix,1:47.924,1:46.521,1:42.510
2021,russell,williams,63,3,Carrera 16,Turkish Grand Prix,1:48.303,1:46.435,1:42.983
2021,hamilton,mercedes,44,4,Carrera 16,Turkish Grand Prix,1:45.992,1:45.129,1:44.050
2021,ricciardo,mclaren,3,5,Carrera 16,Turkish Grand Prix,1:48.345,1:46.361,1:44.156
2021,alonso,alpine,14,6,Carrera 16,Turkish Grand Prix,1:47.877,1:45.514,1:44.204
2021,bottas,mercedes,77,7,Carrera 16,Turkish Grand Prix,1:46.396,1:45.306,1:44.710
2021,stroll,aston_martin,18,8,Carrera 16,Turkish Grand Prix,1:48.322,1:46.360,1:44.956
2021,perez,red_bull,11,9,Carrera 16,Turkish Grand Prix,1:46.455,1:45.834,1:45.337
2021,ocon,alpine,31,10,Carrera 16,Turkish Grand Prix,1:48.099,1:46.070,1:45.865
2021,vettel,aston_martin,5,11,Carrera 16,Turkish Grand Prix,1:47.205,1:46.573,
2021,gasly,alphatauri,10,12,Carrera 16,Turkish Grand Prix,1:47.828,1:46.641,
2021,tsunoda,alphatauri,22,13,Carrera 16,Turkish Grand Prix,1:48.854,1:46.751,
2021,latifi,williams,6,14,Carrera 16,Turkish Grand Prix,1:48.252,,
2021,leclerc,ferrari,16,15,Carrera 16,Turkish Grand Prix,1:48.470,,
2021,raikkonen,alfa,7,16,Carrera 16,Turkish Grand Prix,1:49.586,,
2021,mick_schumacher,haas,47,17,Carrera 16,Turkish Grand Prix,1:49.830,,
2021,giovinazzi,alfa,99,18,Carrera 16,Turkish Grand Prix,1:51.023,,
2021,mazepin,haas,9,19,Carrera 16,Turkish Grand Prix,1:53.764,,
2021,max_verstappen,red_bull,33,20,Carrera 16,Turkish Grand Prix,,,
2021,hamilton,mercedes,44,1,Carrera 17,United States Grand Prix,1:24.585,1:23.082,1:22.868
2021,bottas,mercedes,77,2,Carrera 17,United States Grand Prix,1:25.047,1:23.579,1:22.998
2021,max_verstappen,red_bull,33,3,Carrera 17,United States Grand Prix,1:24.592,1:23.732,1:23.196
2021,leclerc,ferrari,16,4,Carrera 17,United States Grand Prix,1:24.869,1:24.015,1:23.265
2021,gasly,alphatauri,10,5,Carrera 17,United States Grand Prix,1:24.704,1:23.817,1:23.326
2021,alonso,alpine,14,6,Carrera 17,United States Grand Prix,1:25.174,1:23.914,1:23.477
2021,perez,red_bull,11,7,Carrera 17,United States Grand Prix,1:24.963,1:23.961,1:23.706
2021,norris,mclaren,4,8,Carrera 17,United States Grand Prix,1:25.138,1:24.642,1:23.954
2021,stroll,aston_martin,18,9,Carrera 17,United States Grand Prix,1:25.511,1:24.601,1:24.305
2021,tsunoda,alphatauri,22,10,Carrera 17,United States Grand Prix,1:25.409,1:24.054,1:24.368
2021,vettel,aston_martin,5,11,Carrera 17,United States Grand Prix,1:25.787,1:24.795,
2021,ocon,alpine,31,12,Carrera 17,United States Grand Prix,1:25.422,1:24.842,
2021,russell,williams,63,13,Carrera 17,United States Grand Prix,1:25.417,1:25.007,
2021,mick_schumacher,haas,47,14,Carrera 17,United States Grand Prix,1:25.555,1:25.200,
2021,sainz,ferrari,55,15,Carrera 17,United States Grand Prix,1:25.177,,
2021,ricciardo,mclaren,3,16,Carrera 17,United States Grand Prix,1:25.881,,
2021,latifi,williams,6,17,Carrera 17,United States Grand Prix,1:26.086,,
2021,giovinazzi,alfa,99,18,Carrera 17,United States Grand Prix,1:26.430,,
2021,raikkonen,alfa,7,19,Carrera 17,United States Grand Prix,1:27.525,,
2021,mazepin,haas,9,20,Carrera 17,United States Grand Prix,1:28.449,,
2021,max_verstappen,red_bull,33,1,Carrera 18,Mexico City Grand Prix,1:34.352,1:33.464,1:32.910
2021,hamilton,mercedes,44,2,Carrera 18,Mexico City Grand Prix,1:34.579,1:33.797,1:33.119
2021,perez,red_bull,11,3,Carrera 18,Mexico City Grand Prix,1:34.369,1:34.178,1:33.134
2021,bottas,mercedes,77,4,Carrera 18,Mexico City Grand Prix,1:34.590,1:33.959,1:33.475
2021,leclerc,ferrari,16,5,Carrera 18,Mexico City Grand Prix,1:34.153,1:33.928,1:33.606
2021,sainz,ferrari,55,6,Carrera 18,Mexico City Grand Prix,1:34.558,1:34.126,1:33.792
2021,ricciardo,mclaren,3,7,Carrera 18,Mexico City Grand Prix,1:34.407,1:34.643,1:33.808
2021,norris,mclaren,4,8,Carrera 18,Mexico City Grand Prix,1:34.551,1:33.880,1:33.887
2021,gasly,alphatauri,10,9,Carrera 18,Mexico City Grand Prix,1:34.567,1:34.583,1:34.118
2021,tsunoda,alphatauri,22,10,Carrera 18,Mexico City Grand Prix,1:35.360,1:35.137,1:34.918
2021,ocon,alpine,31,11,Carrera 18,Mexico City Grand Prix,1:35.747,1:35.377,
2021,vettel,aston_martin,5,12,Carrera 18,Mexico City Grand Prix,1:35.281,1:35.500,
2021,giovinazzi,alfa,99,13,Carrera 18,Mexico City Grand Prix,1:35.920,1:35.794,
2021,alonso,alpine,14,14,Carrera 18,Mexico City Grand Prix,1:35.756,1:44.549,
2021,russell,williams,63,15,Carrera 18,Mexico City Grand Prix,1:35.746,,
